SurveyID,Type,Record_date,common_name,genus,species,Minute_first_detected,Year,Month,Day,Site,Path,Filename
16,TER,2016-06-04,Dickcissel,Spiza,americana,1,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
16,TER,2016-06-04,Common Yellowthroat,Geothlypis,trichas,7,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
16,TER,2016-06-04,Red-winged Blackbird,Agelaius,phoeniceus,7,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
16,TER,2016-06-04,Killdeer,Charadrius,vociferus,14,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
16,TER,2016-06-04,Horned Lark,Eremophila,alpestris,28,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
16,TER,2016-06-04,Ring-necked Pheasant,Phasianus,colchicus,45,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
17,TER,2016-06-09,Grasshopper Sparrow,Ammodramus,savannarum,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Western Meadowlark,Sturnella,neglecta,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Dickcissel,Spiza,americana,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Ring-necked Pheasant,Phasianus,colchicus,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,American Robin,Turdus,migratorius,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Killdeer,Charadrius,vociferus,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,American Goldfinch,Spinus,tristis,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Red-winged Blackbird,Agelaius,phoeniceus,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Tree Swallow,Tachycineta,bicolor,6,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Common Yellowthroat,Geothlypis,trichas,6,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Northern Bobwhite,Colinus,virginianus,23,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
17,TER,2016-06-09,Horned Lark,Eremophila,alpestris,35,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
18,TER,2016-06-16,Dickcissel,Spiza,americana,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Red-winged Blackbird,Agelaius,phoeniceus,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Mourning Dove,Zenaida,macroura,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Western Meadowlark,Sturnella,neglecta,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,American Robin,Turdus,migratorius,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Ring-necked Pheasant,Phasianus,colchicus,9,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Common Yellowthroat,Geothlypis,trichas,9,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Grasshopper Sparrow,Ammodramus,savannarum,16,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Killdeer,Charadrius,vociferus,35,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
18,TER,2016-06-16,Brown-headed Cowbird,Molothrus,ater,48,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
19,TER,2016-06-29,American Robin,Turdus,migratorius,1,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Dickcissel,Spiza,americana,1,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Common Yellowthroat,Geothlypis,trichas,1,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Western Meadowlark,Sturnella,neglecta,15,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Ring-necked Pheasant,Phasianus,colchicus,15,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Red-winged Blackbird,Agelaius,phoeniceus,15,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Brown Thrasher,Toxostoma,rufum,18,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Sedge Wren,Cistothorus,platensis,24,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Northern Cardinal,Cardinalis,cardinalis,38,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
19,TER,2016-06-29,Grasshopper Sparrow,Ammodramus,savannarum,45,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
20,TER,2016-07-04,Dickcissel,Spiza,americana,1,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Western Meadowlark,Sturnella,neglecta,1,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,American Robin,Turdus,migratorius,1,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Northern Cardinal,Cardinalis,cardinalis,10,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Brown-headed Cowbird,Molothrus,ater,19,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Red-winged Blackbird,Agelaius,phoeniceus,32,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Horned Lark,Eremophila,alpestris,32,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Common Yellowthroat,Geothlypis,trichas,47,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Brown Thrasher,Toxostoma,rufum,47,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
20,TER,2016-07-04,Ring-necked Pheasant,Phasianus,colchicus,54,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
21,TER,2016-07-14,Dickcissel,Spiza,americana,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
21,TER,2016-07-14,Grasshopper Sparrow,Ammodramus,savannarum,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
21,TER,2016-07-14,American Robin,Turdus,migratorius,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
21,TER,2016-07-14,Western Meadowlark,Sturnella,neglecta,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
21,TER,2016-07-14,Red-winged Blackbird,Agelaius,phoeniceus,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
21,TER,2016-07-14,Brown-headed Cowbird,Molothrus,ater,25,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
21,TER,2016-07-14,Common Yellowthroat,Geothlypis,trichas,31,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
21,TER,2016-07-14,Killdeer,Charadrius,vociferus,43,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
23,CTL,2015-05-05,American Robin,Turdus,migratorius,4,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Northern Cardinal,Cardinalis,cardinalis,4,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Common Yellowthroat,Geothlypis,trichas,4,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Red-winged Blackbird,Agelaius,phoeniceus,4,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Horned Lark,Eremophila,alpestris,4,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Brown-headed Cowbird,Molothrus,ater,8,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Ring-necked Pheasant,Phasianus,colchicus,14,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Blue Jay,Cyanocitta,cristata,14,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Great Blue Heron,Ardea,herodias,20,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Chipping Sparrow,Spizella,passerina,20,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Killdeer,Charadrius,vociferus,25,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Song Sparrow,Melospiza,melodia,31,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
23,CTL,2015-05-05,Dickcissel,Spiza,americana,50,2015,May,5,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150505_045100.flac,STRIPS2_0+1_20150505_045100.flac
24,CTL,2015-05-12,Brown-headed Cowbird,Molothrus,ater,3,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Northern Cardinal,Cardinalis,cardinalis,3,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Red-winged Blackbird,Agelaius,phoeniceus,3,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Ring-necked Pheasant,Phasianus,colchicus,3,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Killdeer,Charadrius,vociferus,3,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Western Meadowlark,Sturnella,neglecta,3,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Horned Lark,Eremophila,alpestris,7,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Dickcissel,Spiza,americana,7,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Gray Catbird,Dumetella,carolinensis,19,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Mourning Dove,Zenaida,macroura,25,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,American Robin,Turdus,migratorius,33,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Indigo Bunting,Passerina,cyanea,33,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,American Goldfinch,Spinus,tristis,37,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Brown Thrasher,Toxostoma,rufum,45,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Eastern Bluebird,Sialia,sialis,45,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
24,CTL,2015-05-12,Blue Jay,Cyanocitta,cristata,53,2015,May,12,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150512_044200.flac,STRIPS2_0+1_20150512_044200.flac
25,CTL,2015-05-16,American Robin,Turdus,migratorius,4,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Northern Cardinal,Cardinalis,cardinalis,4,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Brown-headed Cowbird,Molothrus,ater,4,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Dickcissel,Spiza,americana,4,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Common Yellowthroat,Geothlypis,trichas,4,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Red-winged Blackbird,Agelaius,phoeniceus,6,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,American Crow,Corvus,brachyrhynchos,12,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Eastern Bluebird,Sialia,sialis,31,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Indigo Bunting,Passerina,cyanea,31,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Blue Jay,Cyanocitta,cristata,31,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
25,CTL,2015-05-16,Vesper Sparrow,Pooecetes,gramineus,56,2015,May,16,ARM,ARM\ARM_CTL_0403-05172015\STRIPS2_0+1_20150516_043800.flac,STRIPS2_0+1_20150516_043800.flac
26,CTL,2015-05-25,American Robin,Turdus,migratorius,3,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Northern Cardinal,Cardinalis,cardinalis,3,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Brown Thrasher,Toxostoma,rufum,3,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Mourning Dove,Zenaida,macroura,9,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Red-winged Blackbird,Agelaius,phoeniceus,9,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Brown-headed Cowbird,Molothrus,ater,11,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Indigo Bunting,Passerina,cyanea,11,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Killdeer,Charadrius,vociferus,11,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Dickcissel,Spiza,americana,18,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
26,CTL,2015-05-25,Western Meadowlark,Sturnella,neglecta,32,2015,May,25,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150525_053100.flac,STRIPS2_0+1_20150525_053100.flac
27,CTL,2015-06-05,American Robin,Turdus,migratorius,2,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Chipping Sparrow,Spizella,passerina,2,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Brown-headed Cowbird,Molothrus,ater,2,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Northern Cardinal,Cardinalis,cardinalis,2,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Red-winged Blackbird,Agelaius,phoeniceus,2,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Dickcissel,Spiza,americana,2,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Western Meadowlark,Sturnella,neglecta,10,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Ring-necked Pheasant,Phasianus,colchicus,10,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Indigo Bunting,Passerina,cyanea,10,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Killdeer,Charadrius,vociferus,10,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Blue Jay,Cyanocitta,cristata,28,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
27,CTL,2015-06-05,Tree Swallow,Tachycineta,bicolor,41,2015,Jun,5,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150605_052500.flac,STRIPS2_0+1_20150605_052500.flac
28,CTL,2015-06-08,American Robin,Turdus,migratorius,4,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Northern Cardinal,Cardinalis,cardinalis,4,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Common Yellowthroat,Geothlypis,trichas,4,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Brown-headed Cowbird,Molothrus,ater,4,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Song Sparrow,Melospiza,melodia,4,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Dickcissel,Spiza,americana,4,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Ring-necked Pheasant,Phasianus,colchicus,4,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Killdeer,Charadrius,vociferus,7,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Indigo Bunting,Passerina,cyanea,7,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Eastern Bluebird,Sialia,sialis,14,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Western Meadowlark,Sturnella,neglecta,14,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
28,CTL,2015-06-08,Mourning Dove,Zenaida,macroura,24,2015,Jun,8,ARM,ARM\ARM_CTL_0518-08042015\STRIPS2_0+1_20150608_052400.flac,STRIPS2_0+1_20150608_052400.flac
